document;year;president;party;sentence;word_scores;compound;pos;neu;neg;but_count
1861-Lincoln;1861;Lincoln;Republican;this is the only substantial dispute.;{0, 0, 0, 0, 0.8, -1.7};-0,226;0,212;0,471;0,318;0
1861-Lincoln;1861;Lincoln;Republican;the fugitive-slave clause of the constitution and the law for the suppression of the foreign slave trade are each as well enforced, perhaps, as any law can ever be in a community where the moral sense of the people imperfectly supports the law itself.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0};0,557;0,099;0,901;0,000;0
1861-Lincoln;1861;Lincoln;Republican;the great body of the people abide by the dry legal obligation in both cases, and a few break over in each.;{0, 3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,681;0,219;0,781;0,000;0
1861-Lincoln;1861;Lincoln;Republican;this, i think, can not be perfectly cured, and it would be worse in both cases after the separation of the sections than before.;{0, 0, 0, 0, 0, 0, -2.368, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,756;0,000;0,773;0,227;0
1861-Lincoln;1861;Lincoln;Republican;the foreign slave trade, now imperfectly suppressed, would be ultimately revived without restriction in one section, while fugitive slaves, now only partially surrendered, would not be surrendered at all by the other.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,206;0,055;0,945;0,000;0
1861-Lincoln;1861;Lincoln;Republican;physically speaking, we can not separate.;{0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1861-Lincoln;1861;Lincoln;Republican;we can not remove our respective sections from each other nor build an impassable wall between them.;{0, 0, 0, 0, 0, -1.332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,325;0,000;0,873;0,127;0
1861-Lincoln;1861;Lincoln;Republican;a husband and wife may be divorced and go out of the presence and beyond the reach of each other, but the different parts of our country can not do this.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,013;0,034;0,966;0,000;1
1861-Lincoln;1861;Lincoln;Republican;they can not but remain face to face, and intercourse, either amicable or hostile, must continue between them.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, 0, 0, 0};-0,527;0,000;0,833;0,167;1
1861-Lincoln;1861;Lincoln;Republican;is it possible, then, to make that intercourse more advantageous or more satisfactory after separation than before?;{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.793, 0, 0, 1.793, 0, 0, 0, 0};0,679;0,271;0,729;0,000;0
1861-Lincoln;1861;Lincoln;Republican;can aliens make treaties easier than friends can make laws?;{0, 0, 0, 0, 1.8, 0, 2.1, 0, 0, 0};0,710;0,424;0,576;0,000;0
1861-Lincoln;1861;Lincoln;Republican;can treaties be more faithfully enforced between aliens than laws can among friends?;{0, 0, 0, 0, 2.093, 0, 0, 0, 0, 0, 0, 0, 2.1};0,735;0,360;0,640;0,000;0
1861-Lincoln;1861;Lincoln;Republican;"suppose you go to war, you can not fight always; and when, after much loss on both sides and no gain on either, you cease fighting, the identical old questions, as to terms of intercourse, are again upon you.";{0, 0, 0, 0, -2.9, 0, 0, 0, 1.184, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, -1.776, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,852;0,046;0,713;0,241;0
1861-Lincoln;1861;Lincoln;Republican;this country, with its institutions, belongs to the people who inhabit it.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1861-Lincoln;1861;Lincoln;Republican;whenever they shall grow weary of the existing government, they can exercise their constitutional right of amending it or their revolutionary right to dismember or overthrow it.;{0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,273;0,000;0,925;0,075;0
1861-Lincoln;1861;Lincoln;Republican;i can not be ignorant of the fact that many worthy and patriotic citizens are desirous of having the national constitution amended.;{0, 0, 0, 0, 0.814, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0};0,720;0,270;0,730;0,000;0
1861-Lincoln;1861;Lincoln;Republican;"while i make no recommendation of amendments, i fully recognize the rightful authority of the people over the whole subject, to be exercised in either of the modes prescribed in the instrument itself; and i should, under existing circumstances, favor rather than oppose a fair opportunity being afforded the people to act upon it.";{0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 1.3, 1.8, 0, 0, 0, 0, 0, 0, 0, 0};0,710;0,151;0,813;0,036;0
1861-Lincoln;1861;Lincoln;Republican;i will venture to add that to me the convention mode seems preferable, in that it allows amendments to originate with the people themselves, instead of only permitting them to take or reject propositions originated by others, not especially chosen for the purpose, and which might not be precisely such as they would wish to either accept or refuse.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 1.6, 0, -1.2};0,103;0,081;0,844;0,075;0
1861-Lincoln;1861;Lincoln;Republican;i understand a proposed amendment to the constitution  -  which amendment, however, i have not seen - has passed congress, to the effect that the federal government shall never interfere with the domestic institutions of the states, including that of persons held to service.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1861-Lincoln;1861;Lincoln;Republican;to avoid misconstruction of what i have said, i depart from my purpose not to speak of particular amendments so far as to say that, holding such a provision to now be implied constitutional law, i have no objection to its being made express and irrevocable.;{0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0};-0,527;0,000;0,909;0,091;0
1861-Lincoln;1861;Lincoln;Republican;the chief magistrate derives all his authority from the people, and they have referred none upon him to fix terms for the separation of the states.;{0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,077;0,049;0,951;0,000;0
1861-Lincoln;1861;Lincoln;Republican;the people themselves can do this if also they choose, but the executive as such has nothing to do with it.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;1
1861-Lincoln;1861;Lincoln;Republican;his duty is to administer the present government as it came to his hands and to transmit it unimpaired by him to his successor.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9};0,226;0,076;0,924;0,000;0
1861-Lincoln;1861;Lincoln;Republican;why should there not be a patient confidence in the ultimate justice of the people?;{0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 2.4, 0, 0, 0};0,772;0,340;0,660;0,000;0
1861-Lincoln;1861;Lincoln;Republican;is there any better or equal hope in the world?;{0, 0, 0, 1.9, 0, 0, 1.9, 0, 0, 0};0,700;0,420;0,580;0,000;0
1861-Lincoln;1861;Lincoln;Republican;in our present differences, is either party without faith of being in the right?;{0, 0, 0, 0, 0, 0, 1.7, 0, -1.332, 0, 0, 0, 0, 0};0,095;0,159;0,705;0,137;0
1861-Lincoln;1861;Lincoln;Republican;if the almighty ruler of nations, with his eternal truth and justice, be on your side of the north, or on yours of the south, that truth and that justice will surely prevail by the judgment of this great tribunal of the american people.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 2.4, 0, 1.9, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, 0};0,955;0,326;0,674;0,000;0
1861-Lincoln;1861;Lincoln;Republican;by the frame of the government under which we live this same people have wisely given their public servants but little power for mischief, and have with equal wisdom provided for the return of that little to their own hands at very short intervals.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, -1.85445, 0, 0, 0, 0, 3.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,564;0,129;0,814;0,057;1
1861-Lincoln;1861;Lincoln;Republican;while the people retain their virtue and vigilance no administration by any extreme of wickedness or folly can very seriously injure the government in the short space of four years.;{0, 0, 0, 0, 0, 1.8, 0, 0, -1.2, 0, 0, 0, 0, 0, -2.37835, 0, 0, 0, 0, -0.993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,582;0,077;0,715;0,208;0
1861-Lincoln;1861;Lincoln;Republican;my countrymen, one and all, think calmly and well upon this whole subject.;{0, 0, 0, 0, 0, 0, 1.3, 0, 1.1, 0, 0, 0, 0};0,527;0,286;0,714;0,000;0
1861-Lincoln;1861;Lincoln;Republican;nothing valuable can be lost by taking time.;{0, -1.554, 0, 0, -1.3, 0, 0, 0};-0,593;0,000;0,553;0,447;0
1861-Lincoln;1861;Lincoln;Republican;"if there be an object to hurry any of you in hot haste to a step which you would never take deliberately, that object will be frustrated by taking time; but no good object can be frustrated by it.";{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, -2.109, 0, 0, 0, -3.6, 0, 0};-0,872;0,000;0,784;0,216;1
1861-Lincoln;1861;Lincoln;Republican;"such of you as are now dissatisfied still have the old constitution unimpaired, and, on the sensitive point, the laws of your own framing under it; while the new administration will have no immediate power, if it would, to change either.";{0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0};-0,586;0,000;0,890;0,110;0
1861-Lincoln;1861;Lincoln;Republican;if it were admitted that you who are dissatisfied hold the right side in the dispute, there still is no single good reason for precipitate action.;{0, 0, 0, 0.4, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, -1.406, 0, 0, 0, 0};-0,744;0,045;0,707;0,248;0
1861-Lincoln;1861;Lincoln;Republican;intelligence, patriotism, christianity, and a firm reliance on him who has never yet forsaken this favored land are still competent to adjust in the best way all our present difficulty.;{2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 1.3, 0, 0, 0, 0, 3.2, 0, 0, 0, 0, -1.4};0,875;0,312;0,628;0,060;0
1861-Lincoln;1861;Lincoln;Republican;in your hands, my dissatisfied fellow-countrymen, and not in mine, is the momentous issue of civil war.;{0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9};-0,758;0,000;0,698;0,302;0
1861-Lincoln;1861;Lincoln;Republican;the government will not assail you.;{0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1861-Lincoln;1861;Lincoln;Republican;you can have no conflict without being yourselves the aggressors.;{0, 0, 0, 0, 0.962, 0, 0, 0, 0, -0.9};0,016;0,165;0,674;0,160;0
1861-Lincoln;1861;Lincoln;Republican;"you have no oath registered in heaven to destroy the government, while i shall have the most solemn one to ""preserve, protect, and defend it.""";{0, 0, -1.2, 0, 0, 0, 2.3, 0, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, -0.593, 0, 0, 0, 1.6, 0, 0, 0};-0,101;0,178;0,603;0,220;0
1861-Lincoln;1861;Lincoln;Republican;i am loath to close.;{0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1861-Lincoln;1861;Lincoln;Republican;we are not enemies, but friends.;{0, 0, 0, 0.814, 0, -2.331};-0,365;0,198;0,437;0,364;1
1861-Lincoln;1861;Lincoln;Republican;we must not be enemies.;{0, 0, 0, 0, 1.628};0,388;0,396;0,604;0,000;0
1861-Lincoln;1861;Lincoln;Republican;though passion may have strained it must not break our bonds of affection.;{0, 2, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 2.4};0,572;0,335;0,524;0,141;0
1861-Lincoln;1861;Lincoln;Republican;the mystic chords of memory, stretching from every battlefield and patriot grave to every living heart and hearthstone all over this broad land, will yet swell the chorus of the union, when again touched, as surely they will be, by the better angels of our nature.;{0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0};0,153;0,109;0,792;0,098;0
1865-Lincoln;1865;Lincoln;Republican;fellow-countrymen:  at this second appearing to take the oath of the presidential office there is less occasion for an extended address than there was at the first.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1865-Lincoln;1865;Lincoln;Republican;then a statement somewhat in detail of a course to be pursued seemed fitting and proper.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1865-Lincoln;1865;Lincoln;Republican;now, at the expiration of four years, during which public declarations have been constantly called forth on every point and phase of the great contest which still absorbs the attention and engrosses the energies of the nation, little that is new could be presented.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,718;0,125;0,875;0,000;0
1865-Lincoln;1865;Lincoln;Republican;the progress of our arms, upon which all else chiefly depends, is as well known to the public as to myself, and it is, i trust, reasonably satisfactory and encouraging to all.;{0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 1.5, 0, 2.4, 0, 0};0,920;0,343;0,657;0,000;0
1865-Lincoln;1865;Lincoln;Republican;with high hope for the future, no prediction in regard to it is ventured.;{0, 0, 1.9, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0};0,178;0,170;0,702;0,129;0
1865-Lincoln;1865;Lincoln;Republican;on the occasion corresponding to this four years ago all thoughts were anxiously directed to an impending civil war.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, -2.9};-0,700;0,000;0,746;0,254;0
1865-Lincoln;1865;Lincoln;Republican;all dreaded it all sought to avert it.;{0, -2.7, 0, 0, 0, 0, -0.7, 0};-0,660;0,000;0,526;0,474;0
1865-Lincoln;1865;Lincoln;Republican;while the inaugural address was being delivered from this place, devoted altogether to saving the union without war, urgent agents were in the city seeking to destroy it without war - seeking to dissolve the union and divide effects by negotiation.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 2.146, -0.592, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 2.146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,599;0,180;0,719;0,102;0
1865-Lincoln;1865;Lincoln;Republican;both parties deprecated war, but one of them would make war rather than let the nation survive, and the other would accept war rather than let it perish, and the war came.;{0, 0.85, 0, -1.45, 0, 0, 0, 0, 0, 0, -4.35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4, -4.35, 0, 0, 0, 0, 0, 0, 0, -4.35, 0};-0,946;0,106;0,523;0,372;1
1865-Lincoln;1865;Lincoln;Republican;one-eighth of the whole population were colored slaves, not distributed generally over the union, but localized in the southern part of it.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;1
1865-Lincoln;1865;Lincoln;Republican;these slaves constituted a peculiar and powerful interest.;{0, 0, 0, 0, 0.6, 0, 1.8, 2};0,751;0,597;0,403;0,000;0
1865-Lincoln;1865;Lincoln;Republican;all knew that this interest was somehow the cause of the war.;{0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, -2.9};-0,226;0,178;0,592;0,231;0
1865-Lincoln;1865;Lincoln;Republican;to strengthen, perpetuate, and extend this interest was the object for which the insurgents would rend the union even by war, while the government claimed no right to do more than to restrict the territorial enlargement of it.;{0, 1.3, 0, 0, 0.7, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, -1.8637, 0, 0, 0, 0, 0};-0,452;0,146;0,667;0,187;0
1865-Lincoln;1865;Lincoln;Republican;neither party expected for the war the magnitude or the duration which it has already attained.;{0, -1.258, 0, 0, 0, -2.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,732;0,000;0,695;0,305;0
1865-Lincoln;1865;Lincoln;Republican;neither anticipated that the cause of the conflict might cease with or even before the conflict itself should cease.;{0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0};-0,557;0,000;0,787;0,213;0
1865-Lincoln;1865;Lincoln;Republican;each looked for an easier triumph, and a result less fundamental and astounding.;{0, 0, 0, 0, 1.8, 2.1, 0, 0, 0, 0, 0, 0, 1.5363};0,814;0,458;0,542;0,000;0
1865-Lincoln;1865;Lincoln;Republican;both read the same bible and pray to the same god, and each invokes his aid against the other.;{0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0};0,527;0,206;0,794;0,000;0
1865-Lincoln;1865;Lincoln;Republican;it may seem strange that any men should dare to ask a just god's assistance in wringing their bread from the sweat of other men's faces, but let us judge not, that we be not judged.;{0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,103;0,000;0,962;0,038;1
1865-Lincoln;1865;Lincoln;Republican;the prayers of both could not be answered.;{0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1865-Lincoln;1865;Lincoln;Republican;that of neither has been answered fully.;{0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1865-Lincoln;1865;Lincoln;Republican;the almighty has his own purposes.;{0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1865-Lincoln;1865;Lincoln;Republican;"""woe unto the world because of offenses; for it must needs be that offenses come, but woe to that man by whom the offense cometh.""";{-0.9, 0, 0, 0, 0, 0, -0.75, 0, 0, 0, 0, 0, 0, -0.75, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, -1.5, 0};-0,862;0,000;0,633;0,367;1
1865-Lincoln;1865;Lincoln;Republican;if we shall suppose that american slavery is one of those offenses which, in the providence of god, must needs come, but which, having continued through his appointed time, he now wills to remove, and that he gives to both north and south this terrible war as the woe due to those by whom the offense came, shall we discern therein any departure from those divine attributes which the believers in a living god always ascribe to him?;{0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, -0.75, 0, 0, 0, 0, 0, 0.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.15, -4.35, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 0, 0};-0,905;0,092;0,701;0,207;1
1865-Lincoln;1865;Lincoln;Republican;fondly do we hope, fervently do we pray, that this mighty scourge of war may speedily pass away.;{1.9, 0, 0, 1.9, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, -2.9, 0, 0, 0, 0};0,494;0,312;0,538;0,150;0
1865-Lincoln;1865;Lincoln;Republican;"yet, if god wills that it continue until all the wealth piled by the bondsman's two hundred and fifty years of unrequited toil shall be sunk, and until every drop of blood drawn with the lash shall be paid by another drawn with the sword, as was said three thousand years ago, so still it must be said ""the judgments of the lord are true and righteous altogether.""";{0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0};0,718;0,109;0,863;0,028;0
1865-Lincoln;1865;Lincoln;Republican;with malice toward none, with charity for all, with firmness in the right as god gives us to see the right, let us strive on to finish the work we are in, to bind up the nation's wounds, to care for him who shall have borne the battle and for his widow and his orphan, to do all which may achieve and cherish a just and lasting peace among ourselves and with all nations.;{0, 0, 0, 0, 0, -1.332, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 2.5, 0, 0, 0, 0, 0, 0};0,756;0,135;0,806;0,058;0
